source_file_id,file_path,status,keterangan,sample_rate,channels,duration_s
LA_T_1318171,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1318171.flac,lolos,,16000,1,1.851
LA_T_1380103,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1380103.flac,lolos,,16000,1,0.9096875
LA_T_1569042,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1569042.flac,lolos,,16000,1,3.4715
LA_T_1641167,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1641167.flac,lolos,,16000,1,1.921625
LA_T_1745756,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1745756.flac,lolos,,16000,1,1.4054375
LA_T_1858949,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1858949.flac,lolos,,16000,1,2.961
LA_T_1882617,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1882617.flac,lolos,,16000,1,5.730625
LA_T_1919494,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1919494.flac,lolos,,16000,1,4.4473125
LA_T_1939554,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1939554.flac,lolos,,16000,1,2.63625
LA_T_1949444,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1949444.flac,lolos,,16000,1,3.5640625
LA_T_2017802,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2017802.flac,lolos,,16000,1,6.39475
LA_T_2030741,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2030741.flac,lolos,,16000,1,2.8985
LA_T_2053735,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2053735.flac,lolos,,16000,1,2.4704375
LA_T_2056200,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2056200.flac,lolos,,16000,1,2.6170625
LA_T_2087703,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2087703.flac,lolos,,16000,1,1.51075
LA_T_2098504,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2098504.flac,lolos,,16000,1,3.4249375
LA_T_2099752,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2099752.flac,lolos,,16000,1,1.2165625
LA_T_2105383,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2105383.flac,lolos,,16000,1,1.724
LA_T_2129543,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2129543.flac,lolos,,16000,1,2.7244375
LA_T_2171743,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2171743.flac,lolos,,16000,1,6.27475
LA_T_2265176,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2265176.flac,lolos,,16000,1,1.4873125
LA_T_2289114,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2289114.flac,lolos,,16000,1,1.794875
LA_T_2292017,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2292017.flac,lolos,,16000,1,2.1736875
LA_T_2321367,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2321367.flac,lolos,,16000,1,1.5408125
LA_T_2334590,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2334590.flac,lolos,,16000,1,1.2895625
LA_T_2415522,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2415522.flac,lolos,,16000,1,8.08425
LA_T_2420983,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2420983.flac,lolos,,16000,1,0.864625
LA_T_2479838,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2479838.flac,lolos,,16000,1,3.1489375
LA_T_2492466,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2492466.flac,lolos,,16000,1,1.6255
LA_T_2517793,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2517793.flac,lolos,,16000,1,3.2451875
LA_T_2550684,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2550684.flac,lolos,,16000,1,2.198625
LA_T_2559276,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2559276.flac,lolos,,16000,1,1.8695
LA_T_2577245,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2577245.flac,lolos,,16000,1,2.1405
LA_T_2581484,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2581484.flac,lolos,,16000,1,2.41975
LA_T_2590787,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2590787.flac,lolos,,16000,1,2.791
LA_T_2943017,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2943017.flac,lolos,,16000,1,1.7835
LA_T_2958575,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2958575.flac,lolos,,16000,1,1.9998125
LA_T_2972405,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2972405.flac,lolos,,16000,1,1.3450625
LA_T_2976634,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2976634.flac,lolos,,16000,1,0.6979375
LA_T_2989637,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2989637.flac,lolos,,16000,1,3.9424375
LA_T_2990942,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2990942.flac,lolos,,16000,1,2.301125
LA_T_3023824,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3023824.flac,lolos,,16000,1,3.4584375
LA_T_3065966,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3065966.flac,lolos,,16000,1,3.879625
LA_T_3066517,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3066517.flac,lolos,,16000,1,2.0345625
LA_T_3129565,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3129565.flac,lolos,,16000,1,1.82525
LA_T_3144940,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3144940.flac,lolos,,16000,1,2.8018125
LA_T_3331975,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3331975.flac,lolos,,16000,1,2.4035
LA_T_3510282,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3510282.flac,lolos,,16000,1,2.0850625
LA_T_3609067,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3609067.flac,lolos,,16000,1,1.693375
LA_T_3668128,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3668128.flac,lolos,,16000,1,1.5593125
LA_T_3707825,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3707825.flac,lolos,,16000,1,3.49075
LA_T_3728467,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3728467.flac,lolos,,16000,1,2.323125
LA_T_3745671,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3745671.flac,lolos,,16000,1,5.9005
LA_T_3774983,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3774983.flac,lolos,,16000,1,3.7190625
LA_T_3835518,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3835518.flac,lolos,,16000,1,1.54275
LA_T_3944638,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3944638.flac,lolos,,16000,1,2.2198125
LA_T_3965671,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3965671.flac,lolos,,16000,1,1.2419375
LA_T_3981910,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3981910.flac,lolos,,16000,1,1.3826875
LA_T_3996168,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3996168.flac,lolos,,16000,1,1.73425
LA_T_4069747,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4069747.flac,lolos,,16000,1,1.4870625
LA_T_4101390,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4101390.flac,lolos,,16000,1,2.5454375
LA_T_4115200,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4115200.flac,lolos,,16000,1,1.476875
LA_T_4127674,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4127674.flac,lolos,,16000,1,5.17625
LA_T_4136085,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4136085.flac,lolos,,16000,1,2.0159375
LA_T_4141340,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4141340.flac,lolos,,16000,1,1.7028125
LA_T_4144922,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4144922.flac,lolos,,16000,1,1.9239375
LA_T_4223032,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4223032.flac,lolos,,16000,1,1.8899375
LA_T_4240830,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4240830.flac,lolos,,16000,1,1.8859375
LA_T_4253372,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4253372.flac,lolos,,16000,1,2.049625
LA_T_4314415,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4314415.flac,lolos,,16000,1,1.4115
LA_T_4330571,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4330571.flac,lolos,,16000,1,2.4485625
LA_T_4360190,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4360190.flac,lolos,,16000,1,3.524125
LA_T_4456435,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4456435.flac,lolos,,16000,1,1.81675
LA_T_4548965,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4548965.flac,lolos,,16000,1,1.5885
LA_T_4564704,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4564704.flac,lolos,,16000,1,2.74725
LA_T_4583071,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4583071.flac,lolos,,16000,1,2.5783125
LA_T_4597853,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4597853.flac,lolos,,16000,1,2.5951875
LA_T_4750613,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4750613.flac,lolos,,16000,1,3.0425
LA_T_4778741,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4778741.flac,lolos,,16000,1,2.6588125
LA_T_4801901,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4801901.flac,lolos,,16000,1,0.9348125
LA_T_4810884,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4810884.flac,lolos,,16000,1,1.6640625
LA_T_4823999,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4823999.flac,lolos,,16000,1,4.1034375
LA_T_4872972,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4872972.flac,lolos,,16000,1,4.7478125
LA_T_4875691,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4875691.flac,lolos,,16000,1,4.1001875
LA_T_4973806,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4973806.flac,lolos,,16000,1,1.0145
LA_T_4974079,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4974079.flac,lolos,,16000,1,1.7735
LA_T_4989128,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4989128.flac,lolos,,16000,1,2.3688125
LA_T_5111998,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5111998.flac,lolos,,16000,1,2.041375
LA_T_5158944,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5158944.flac,lolos,,16000,1,2.01125
LA_T_5160718,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5160718.flac,lolos,,16000,1,1.17725
LA_T_5195897,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5195897.flac,lolos,,16000,1,1.46975
LA_T_5202251,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5202251.flac,lolos,,16000,1,1.2955625
LA_T_5216820,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5216820.flac,lolos,,16000,1,2.2051875
LA_T_5234515,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5234515.flac,lolos,,16000,1,3.104875
LA_T_5241083,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5241083.flac,lolos,,16000,1,2.25375
LA_T_5265141,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5265141.flac,lolos,,16000,1,1.6876875
LA_T_5313554,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5313554.flac,lolos,,16000,1,1.8885
LA_T_5415306,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5415306.flac,lolos,,16000,1,1.6201875
LA_T_5436900,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5436900.flac,lolos,,16000,1,1.36075
LA_T_5477441,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5477441.flac,lolos,,16000,1,4.2015
LA_T_5656002,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5656002.flac,lolos,,16000,1,1.778375
LA_T_5688156,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5688156.flac,lolos,,16000,1,2.0865625
LA_T_5741551,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5741551.flac,lolos,,16000,1,1.59025
LA_T_5743010,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5743010.flac,lolos,,16000,1,2.4206875
LA_T_5774036,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5774036.flac,lolos,,16000,1,2.958
LA_T_5850667,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5850667.flac,lolos,,16000,1,3.556
LA_T_5861272,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5861272.flac,lolos,,16000,1,2.347375
LA_T_5909146,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5909146.flac,lolos,,16000,1,6.3070625
LA_T_5926776,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5926776.flac,lolos,,16000,1,1.5150625
LA_T_5949876,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5949876.flac,lolos,,16000,1,2.1625
LA_T_6021370,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6021370.flac,lolos,,16000,1,1.3679375
LA_T_6022320,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6022320.flac,lolos,,16000,1,1.30575
LA_T_6025930,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6025930.flac,lolos,,16000,1,2.192875
LA_T_6063416,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6063416.flac,lolos,,16000,1,1.6481875
LA_T_6066514,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6066514.flac,lolos,,16000,1,1.8610625
LA_T_6101512,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6101512.flac,lolos,,16000,1,5.5845
LA_T_6158637,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6158637.flac,lolos,,16000,1,1.026
LA_T_6174387,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6174387.flac,lolos,,16000,1,3.5635625
LA_T_6228044,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6228044.flac,lolos,,16000,1,1.3214375
LA_T_6322304,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6322304.flac,lolos,,16000,1,1.44725
LA_T_6394628,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6394628.flac,lolos,,16000,1,2.4945
LA_T_6441809,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6441809.flac,lolos,,16000,1,2.1303125
LA_T_6584688,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6584688.flac,lolos,,16000,1,2.251125
LA_T_6628675,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6628675.flac,lolos,,16000,1,1.59525
LA_T_6669592,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6669592.flac,lolos,,16000,1,8.5148125
LA_T_6733358,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6733358.flac,lolos,,16000,1,1.0823125
LA_T_6738842,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6738842.flac,lolos,,16000,1,1.2788125
LA_T_6761774,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6761774.flac,lolos,,16000,1,2.149375
LA_T_6766154,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6766154.flac,lolos,,16000,1,1.4013125
LA_T_6802806,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6802806.flac,lolos,,16000,1,2.920875
LA_T_6884690,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6884690.flac,lolos,,16000,1,0.999125
LA_T_6954807,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6954807.flac,lolos,,16000,1,2.422
LA_T_7017255,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7017255.flac,lolos,,16000,1,2.7390625
LA_T_7030888,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7030888.flac,lolos,,16000,1,1.78825
LA_T_7063255,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7063255.flac,lolos,,16000,1,2.31725
LA_T_7082730,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7082730.flac,lolos,,16000,1,1.6130625
LA_T_7093149,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7093149.flac,lolos,,16000,1,9.1875625
LA_T_7202493,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7202493.flac,lolos,,16000,1,1.6789375
LA_T_7309091,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7309091.flac,lolos,,16000,1,1.9975
LA_T_7314991,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7314991.flac,lolos,,16000,1,2.5428125
LA_T_7378983,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7378983.flac,lolos,,16000,1,2.2349375
LA_T_7439300,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7439300.flac,lolos,,16000,1,2.7325
LA_T_7460595,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7460595.flac,lolos,,16000,1,1.7508125
LA_T_7479215,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7479215.flac,lolos,,16000,1,4.5135
LA_T_7552441,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7552441.flac,lolos,,16000,1,1.7840625
LA_T_7601866,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7601866.flac,lolos,,16000,1,1.2400625
LA_T_7665189,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7665189.flac,lolos,,16000,1,1.0715625
LA_T_7748618,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7748618.flac,lolos,,16000,1,5.8499375
LA_T_7760612,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7760612.flac,lolos,,16000,1,2.0474375
LA_T_7766862,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7766862.flac,lolos,,16000,1,1.435375
LA_T_7780386,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7780386.flac,lolos,,16000,1,2.8641875
LA_T_7796692,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7796692.flac,lolos,,16000,1,1.8569375
LA_T_7970267,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7970267.flac,lolos,,16000,1,3.711875
LA_T_7975097,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7975097.flac,lolos,,16000,1,1.563625
LA_T_7998448,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7998448.flac,lolos,,16000,1,2.4973125
LA_T_8078030,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8078030.flac,lolos,,16000,1,1.752125
LA_T_8154726,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8154726.flac,lolos,,16000,1,2.9616875
LA_T_8253083,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8253083.flac,lolos,,16000,1,2.0046875
LA_T_8317434,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8317434.flac,lolos,,16000,1,1.28325
LA_T_8330249,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8330249.flac,lolos,,16000,1,2.52025
LA_T_8372878,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8372878.flac,lolos,,16000,1,1.8748125
LA_T_8385912,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8385912.flac,lolos,,16000,1,4.083125
LA_T_8611384,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8611384.flac,lolos,,16000,1,2.0190625
LA_T_8678518,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8678518.flac,lolos,,16000,1,4.4861875
LA_T_8715597,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8715597.flac,lolos,,16000,1,2.75775
LA_T_8751950,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8751950.flac,lolos,,16000,1,1.833625
LA_T_8778147,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8778147.flac,lolos,,16000,1,2.5920625
LA_T_8804300,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8804300.flac,lolos,,16000,1,3.2499375
LA_T_8811619,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8811619.flac,lolos,,16000,1,2.54275
LA_T_8813897,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8813897.flac,lolos,,16000,1,0.90125
LA_T_8862388,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8862388.flac,lolos,,16000,1,1.5515
LA_T_8863057,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8863057.flac,lolos,,16000,1,1.86475
LA_T_8881515,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8881515.flac,lolos,,16000,1,2.641375
LA_T_8935896,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8935896.flac,lolos,,16000,1,2.061
LA_T_8945470,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8945470.flac,lolos,,16000,1,0.9605625
LA_T_9116239,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9116239.flac,lolos,,16000,1,3.4124375
LA_T_9238209,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9238209.flac,lolos,,16000,1,1.988
LA_T_9359329,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9359329.flac,lolos,,16000,1,1.4354375
LA_T_9364074,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9364074.flac,lolos,,16000,1,1.7685
LA_T_9393746,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9393746.flac,lolos,,16000,1,4.782125
LA_T_9410145,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9410145.flac,lolos,,16000,1,1.4804375
LA_T_9569222,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9569222.flac,lolos,,16000,1,2.13275
LA_T_9645162,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9645162.flac,lolos,,16000,1,1.37625
LA_T_9698715,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9698715.flac,lolos,,16000,1,2.0908125
LA_T_9746955,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9746955.flac,lolos,,16000,1,1.7109375
LA_T_9753862,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9753862.flac,lolos,,16000,1,2.0194375
LA_T_9777563,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9777563.flac,lolos,,16000,1,2.0561875
LA_T_9867149,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9867149.flac,lolos,,16000,1,2.6445
LA_T_9882944,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9882944.flac,lolos,,16000,1,1.2240625
LA_T_9884094,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9884094.flac,lolos,,16000,1,2.6440625
LA_T_9885952,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9885952.flac,lolos,,16000,1,1.5415625
LA_T_9949469,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9949469.flac,lolos,,16000,1,1.67025
LA_T_9969841,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9969841.flac,lolos,,16000,1,6.5903125
LA_T_9986038,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9986038.flac,lolos,,16000,1,1.795125
LA_T_1042175,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1042175.flac,lolos,,16000,1,7.3421875
LA_T_1049856,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1049856.flac,lolos,,16000,1,4.39425
LA_T_1092563,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1092563.flac,lolos,,16000,1,6.8588125
LA_T_1188128,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1188128.flac,lolos,,16000,1,5.5503125
LA_T_1197118,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1197118.flac,lolos,,16000,1,3.857375
LA_T_1207779,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1207779.flac,lolos,,16000,1,2.2666875
LA_T_1213260,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1213260.flac,lolos,,16000,1,2.3861875
LA_T_1278906,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1278906.flac,lolos,,16000,1,1.2915625
LA_T_1347970,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1347970.flac,lolos,,16000,1,2.644125
LA_T_1413849,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1413849.flac,lolos,,16000,1,3.355375
LA_T_1436330,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1436330.flac,lolos,,16000,1,3.4404375
LA_T_1470282,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1470282.flac,lolos,,16000,1,2.3714375
LA_T_1506330,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1506330.flac,lolos,,16000,1,4.2346875
LA_T_1507957,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1507957.flac,lolos,,16000,1,1.685
LA_T_1591062,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1591062.flac,lolos,,16000,1,1.053125
LA_T_1678917,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1678917.flac,lolos,,16000,1,2.7133125
LA_T_1733815,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1733815.flac,lolos,,16000,1,1.532375
LA_T_1771175,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1771175.flac,lolos,,16000,1,3.6845625
LA_T_1856468,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1856468.flac,lolos,,16000,1,3.60975
LA_T_1890957,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1890957.flac,lolos,,16000,1,1.038875
LA_T_2033923,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2033923.flac,lolos,,16000,1,1.49775
LA_T_2081541,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2081541.flac,lolos,,16000,1,1.40525
LA_T_2130469,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2130469.flac,lolos,,16000,1,7.3949375
LA_T_2198548,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2198548.flac,lolos,,16000,1,4.04425
LA_T_2212432,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2212432.flac,lolos,,16000,1,5.0150625
LA_T_2214372,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2214372.flac,lolos,,16000,1,3.456625
LA_T_2219541,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2219541.flac,lolos,,16000,1,1.8990625
LA_T_2253635,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2253635.flac,lolos,,16000,1,2.6060625
LA_T_2268376,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2268376.flac,lolos,,16000,1,2.351875
LA_T_2298867,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2298867.flac,lolos,,16000,1,5.82075
LA_T_2351453,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2351453.flac,lolos,,16000,1,1.0965
LA_T_2354823,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2354823.flac,lolos,,16000,1,2.55775
LA_T_2359648,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2359648.flac,lolos,,16000,1,2.7316875
