source_file_id,file_path,speaker_id,label,attack_id,dataset,split
LA_T_6973944,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6973944.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_6992206,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6992206.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_7002090,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7002090.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_7009865,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7009865.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_7089662,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7089662.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_7128798,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7128798.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_7152163,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7152163.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_7193331,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7193331.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_7195836,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7195836.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_7244422,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7244422.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_7251628,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7251628.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_7290608,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7290608.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_7463742,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7463742.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_7476272,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7476272.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_7646662,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7646662.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_7672686,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7672686.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_7777382,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7777382.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_7844981,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7844981.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_7865870,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7865870.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_8025249,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8025249.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_8095132,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8095132.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_8145727,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8145727.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_8145904,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8145904.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_8165053,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8165053.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_8257737,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8257737.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_8278483,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8278483.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_8396834,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8396834.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_8461418,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8461418.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_8479323,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8479323.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_8491052,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8491052.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_8492758,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8492758.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_8509371,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8509371.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_8599747,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8599747.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_8746609,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8746609.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_8802194,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8802194.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_8807302,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8807302.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_8808256,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8808256.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_8813506,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8813506.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_8928336,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8928336.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_8978892,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8978892.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_8989372,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8989372.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_9015976,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9015976.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_9029848,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9029848.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_9066681,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9066681.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_9092571,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9092571.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_9176704,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9176704.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_9199974,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9199974.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_9218527,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9218527.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_9223020,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9223020.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_9253208,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9253208.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_9295399,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9295399.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_9438404,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9438404.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_9647619,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9647619.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_9651436,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9651436.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_9734482,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9734482.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_9812275,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9812275.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_9844951,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9844951.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_9850423,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9850423.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_9879174,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9879174.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_9950155,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9950155.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_9984936,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9984936.flac,LA_0094,1,A01,ASVspoof2019_LA,train
LA_T_1032064,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1032064.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_1039167,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1039167.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_1047588,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1047588.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_1055109,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1055109.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_1119789,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1119789.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_1149443,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1149443.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_1189681,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1189681.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_1362893,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1362893.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_1399671,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1399671.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_1473010,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1473010.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_1483329,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1483329.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_1485648,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1485648.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_1551620,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1551620.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_1581115,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1581115.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_1631270,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1631270.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_1679817,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1679817.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_1691064,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1691064.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_1740438,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1740438.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_1749546,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1749546.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_1872227,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1872227.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_1906117,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1906117.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_2024918,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2024918.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_2061669,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2061669.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_2107888,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2107888.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_2193333,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2193333.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_2355486,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2355486.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_2425859,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2425859.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_2481214,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2481214.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_2532604,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2532604.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_2550411,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2550411.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_2620285,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2620285.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_2683575,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2683575.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_2703080,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2703080.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_2812227,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2812227.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_2938056,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2938056.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_2981683,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2981683.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_3008105,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3008105.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_3048787,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3048787.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_3100854,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3100854.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_3150888,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3150888.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_3181660,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3181660.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_3210566,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3210566.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_3394279,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3394279.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_3441568,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3441568.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_3629702,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3629702.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_3675046,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3675046.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_3719682,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3719682.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_3737765,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3737765.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_3748671,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3748671.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_3790142,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3790142.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_3798593,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3798593.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_3800128,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3800128.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_3849394,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3849394.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_3863256,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3863256.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_3940741,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3940741.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_3997999,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3997999.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_4006473,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4006473.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_4016629,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4016629.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_4082289,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4082289.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_4082543,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4082543.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_4106184,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4106184.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_4208793,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4208793.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_4222487,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4222487.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_4237487,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4237487.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_4328032,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4328032.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_4340795,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4340795.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_4385199,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4385199.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_4437062,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4437062.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_4465658,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4465658.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_4613199,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4613199.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_4767849,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4767849.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_4806734,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4806734.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_4880191,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4880191.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_4908294,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4908294.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_4948068,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4948068.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5015487,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5015487.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5055455,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5055455.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5070395,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5070395.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5107015,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5107015.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5185181,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5185181.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5196549,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5196549.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5203984,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5203984.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5208293,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5208293.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5225226,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5225226.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5256682,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5256682.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5310213,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5310213.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5318410,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5318410.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5329371,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5329371.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5354346,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5354346.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5389226,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5389226.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5395818,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5395818.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5416105,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5416105.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5536405,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5536405.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5556882,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5556882.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5559879,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5559879.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5591406,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5591406.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5633537,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5633537.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5636513,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5636513.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5643006,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5643006.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5852033,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5852033.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5919166,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5919166.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5928928,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5928928.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5982077,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5982077.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_5993087,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5993087.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_6034181,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6034181.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_6168344,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6168344.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_6181186,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6181186.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_6230214,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6230214.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_6272009,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6272009.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_6295754,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6295754.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_6333771,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6333771.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_6335822,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6335822.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_6369047,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6369047.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_6400177,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6400177.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_6426557,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6426557.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_6516553,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6516553.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_6529798,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6529798.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_6542557,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6542557.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_6594624,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6594624.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_6653916,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6653916.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_6691398,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6691398.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_6750868,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6750868.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_6795802,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6795802.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_6856821,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6856821.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_6918438,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6918438.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_6975875,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6975875.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_7083555,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7083555.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_7101667,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7101667.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_7139151,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7139151.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_7196016,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7196016.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_7238340,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7238340.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_7355751,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7355751.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_7400642,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7400642.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_7427268,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7427268.flac,LA_0095,1,A01,ASVspoof2019_LA,train
LA_T_7436957,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7436957.flac,LA_0095,1,A01,ASVspoof2019_LA,train
