source_file_id,file_path,speaker_id,label,attack_id,dataset,split,attack_role
LA_T_2522205,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2522205.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_2606704,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2606704.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_2615390,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2615390.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_2616885,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2616885.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_2662915,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2662915.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_2802903,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2802903.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_2892203,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2892203.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_2901163,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2901163.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3012152,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3012152.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3025335,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3025335.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3081199,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3081199.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3094730,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3094730.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3168858,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3168858.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3176879,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3176879.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3310939,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3310939.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3325153,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3325153.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3424442,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3424442.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3517869,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3517869.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3545264,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3545264.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3730329,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3730329.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3882043,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3882043.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3888223,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3888223.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3957794,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3957794.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3958101,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3958101.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3959393,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3959393.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4046944,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4046944.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4060418,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4060418.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4097990,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4097990.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4313462,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4313462.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4414920,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4414920.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4450108,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4450108.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4456087,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4456087.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4464373,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4464373.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4509152,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4509152.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4620749,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4620749.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4669930,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4669930.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4674925,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4674925.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5034418,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5034418.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5050748,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5050748.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5057878,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5057878.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5114581,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5114581.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5410799,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5410799.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5688847,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5688847.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5716018,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5716018.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5772566,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5772566.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5832791,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5832791.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5872241,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5872241.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5949621,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5949621.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5986630,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5986630.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5989009,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5989009.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6060006,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6060006.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6242456,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6242456.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6277993,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6277993.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6303319,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6303319.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6361429,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6361429.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6376473,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6376473.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6478161,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6478161.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6555022,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6555022.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6611269,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6611269.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6615690,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6615690.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6628237,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6628237.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6756379,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6756379.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6864430,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6864430.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6963013,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6963013.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_7048102,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7048102.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_7143060,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7143060.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_7208401,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7208401.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_7358237,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7358237.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_7467165,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7467165.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_7541141,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7541141.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_7697985,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7697985.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_7711596,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7711596.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_7746470,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7746470.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_7801452,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7801452.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_7893747,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7893747.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_7898068,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7898068.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_7910229,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7910229.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_7939168,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7939168.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_7951343,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7951343.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_7981442,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_7981442.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_8086458,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8086458.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_8089647,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8089647.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_8104399,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8104399.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_8333554,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8333554.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_8429573,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8429573.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_8458947,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8458947.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_8490370,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8490370.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_8816234,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8816234.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_8847275,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_8847275.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_9011341,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9011341.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_9068162,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9068162.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_9132666,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9132666.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_9273556,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9273556.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_9353442,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9353442.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_9398797,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9398797.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_9670904,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9670904.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_9730601,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9730601.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_9763100,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9763100.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_9851949,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9851949.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_9936219,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9936219.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_9949256,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9949256.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_9971213,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_9971213.flac,LA_0094,0,-,ASVspoof2019_LA,train,bonafide
LA_T_1130943,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1130943.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_1215743,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1215743.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_1284700,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1284700.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_1346897,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1346897.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_1363347,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1363347.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_1482076,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1482076.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_1500527,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1500527.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_1561078,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1561078.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_1562164,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1562164.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_1592972,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1592972.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_1630368,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1630368.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_1662243,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1662243.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_1671516,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1671516.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_1718553,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1718553.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_1743583,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1743583.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_1807180,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1807180.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_1840394,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_1840394.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_2023579,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2023579.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_2117022,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2117022.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_2136477,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2136477.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_2354787,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2354787.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_2356349,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2356349.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_2482961,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2482961.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_2623490,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2623490.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_2817798,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2817798.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_2987671,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_2987671.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3076054,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3076054.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3249684,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3249684.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3385161,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3385161.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3465911,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3465911.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3537526,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3537526.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3560086,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3560086.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3579841,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3579841.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3586569,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3586569.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3620571,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3620571.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3628518,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3628518.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_3904040,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_3904040.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4003689,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4003689.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4050802,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4050802.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4098639,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4098639.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4130056,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4130056.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4215705,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4215705.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4235900,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4235900.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4245794,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4245794.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4263726,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4263726.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4352298,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4352298.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4367879,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4367879.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4559826,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4559826.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4564345,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4564345.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4642415,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4642415.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4825294,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4825294.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4918673,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4918673.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_4956486,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_4956486.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5011936,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5011936.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5021257,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5021257.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5128913,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5128913.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5169294,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5169294.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5208337,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5208337.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5297168,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5297168.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5427607,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5427607.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5517736,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5517736.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5621967,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5621967.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5656942,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5656942.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5712226,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5712226.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5755110,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5755110.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5765787,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5765787.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5840582,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5840582.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5866152,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5866152.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5879219,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5879219.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_5889565,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_5889565.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6014366,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6014366.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6025945,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6025945.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6144753,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6144753.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6252972,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6252972.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6275615,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6275615.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6376119,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6376119.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6396128,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6396128.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6436385,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6436385.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6442639,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6442639.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6582371,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6582371.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6592806,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6592806.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6657121,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6657121.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6672123,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6672123.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
LA_T_6684559,data/raw/LA/ASVspoof2019_LA_train/flac/LA_T_6684559.flac,LA_0095,0,-,ASVspoof2019_LA,train,bonafide
